,fecha_evento,tiempo_cmt,region,lat_cmt,lon_cmt,depth_cmt,id_evento,exp_cmt,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,Err,Ett,Epp,Ert,Erp,Etp,momento_sismico,strike_1,dip_1,rake_1,strike_2,dip_2,rake_2,Mw_cmt
421,2018/10/29,23:26:09.2,CENTRAL EAST PACIFIC RIS,-4.55,-105.90,10.0,C201810292326A,24,0.216,2.620,-2.840,1.720,1.320,8.010,0.068,0.068,0.083,0.195,0.198,0.073,8.733,100,80,10,9,80,170.0,5.9
422,2018/10/30,02:13:39.5,"NORTH ISLAND, NEW ZEALAN",-39.05,174.98,227.3,C201810300213A,25,1.080,0.078,-1.160,1.390,-0.023,-0.748,0.009,0.012,0.011,0.009,0.009,0.011,1.898,178,41,34,60,68,126.0,6.1
423,2018/10/30,15:12:00.5,IONIAN SEA              ,37.51,20.51,10.0,C201810301512A,24,0.150,0.913,-1.060,5.530,-6.210,0.378,0.048,0.039,0.046,0.110,0.116,0.039,8.376,38,7,169,138,89,84.0,5.9
424,2018/11/01,19:30:20.5,SOUTH SANDWICH ISLANDS R,-58.06,-25.19,25.9,C201811011930A,24,3.830,-4.850,1.020,4.880,-2.340,-2.090,0.051,0.043,0.044,0.089,0.078,0.037,7.295,223,32,35,103,72,118.0,5.8
425,2018/11/01,22:19:50.6,NORTHERN CHILE          ,-19.53,-69.28,91.0,C201811012219A,25,-1.560,-0.104,1.670,0.376,-2.090,-0.163,0.015,0.014,0.018,0.010,0.013,0.013,2.673,180,19,-82,351,71,-93.0,6.2
426,2018/11/02,11:01:15.8,NORTHWEST OF KURIL ISLAN,47.82,146.72,432.0,C201811021101A,25,0.694,0.229,-0.923,-0.193,-1.160,0.195,0.009,0.016,0.016,0.015,0.013,0.014,1.446,328,21,52,188,73,103.0,6.0
427,2018/11/04,07:55:29.3,"MINDANAO, PHILIPPINES   ",7.80,123.87,598.1,C201811040755A,25,-0.993,0.066,0.927,0.405,-0.657,-0.256,0.008,0.012,0.013,0.011,0.012,0.012,1.259,174,27,-73,335,64,-99.0,6.0
428,2018/11/04,19:26:03.2,"HOKKAIDO, JAPAN REGION  ",44.56,145.59,8.0,C201811041926A,25,1.120,-0.153,-0.972,-0.246,-0.035,-0.389,0.005,0.005,0.006,0.015,0.016,0.005,1.150,12,43,75,212,49,104.0,6.0
429,2018/11/06,16:11:39.5,TONGA ISLANDS REGION    ,-22.18,-174.49,10.0,C201811061611A,24,2.120,-0.065,-2.060,0.917,2.240,-0.360,0.032,0.025,0.026,0.057,0.078,0.018,3.218,181,21,73,19,70,96.0,5.6
430,2018/11/09,01:49:40.2,JAN MAYEN ISLAND REGION ,71.62,-11.24,10.0,C201811090149A,26,-0.065,1.240,-1.180,-0.199,0.540,1.510,0.007,0.008,0.006,0.020,0.020,0.006,2.018,108,78,-10,200,80,-167.0,6.8
431,2018/11/09,07:39:16.8,SOUTHERN MID-ATLANTIC RI,-42.60,-16.14,10.0,C201811090739A,24,-3.160,0.089,3.070,-0.517,-0.110,0.075,0.039,0.039,0.037,0.137,0.114,0.034,3.158,173,45,-103,10,47,-78.0,5.6
432,2018/11/09,07:54:52.6,SOUTHERN MID-ATLANTIC RI,-42.72,-16.01,10.0,C201811090754A,24,-4.440,0.255,4.190,-1.280,0.426,-0.763,0.044,0.042,0.040,0.175,0.141,0.037,4.578,2,42,-70,156,51,-107.0,5.7
433,2018/11/10,08:02:16.7,"NEW BRITAIN REGION, P.N.",-5.80,151.72,52.3,C201811100802A,24,0.684,-1.060,0.380,1.280,2.120,-0.546,0.037,0.034,0.039,0.028,0.030,0.034,2.700,284,20,158,35,83,71.0,5.6
434,2018/11/10,08:33:16.4,TONGA ISLANDS           ,-20.53,-173.82,10.0,C201811100833A,25,1.350,-0.038,-1.310,0.322,0.802,-0.526,0.009,0.007,0.007,0.015,0.015,0.005,1.666,198,29,88,21,61,91.0,6.1
435,2018/11/11,07:13:38.8,"HALMAHERA, INDONESIA    ",1.51,127.16,123.6,C201811110713A,23,-1.170,3.000,-1.830,-3.150,-5.180,3.210,0.149,0.154,0.174,0.096,0.116,0.158,7.274,288,32,-12,28,84,-121.0,5.2
436,2018/11/11,14:03:59.6,NORTH ATLANTIC OCEAN    ,15.56,-49.86,10.0,C201811111403A,25,-1.610,2.520,-0.912,-0.572,-0.534,1.750,0.012,0.012,0.013,0.032,0.035,0.011,2.658,284,51,-33,36,65,-136.0,6.2
437,2018/11/11,15:56:56.9,MAURITIUS - REUNION REGI,-20.11,66.23,10.0,C201811111556A,24,-0.270,1.930,-1.660,0.561,0.040,-1.090,0.039,0.042,0.040,0.100,0.090,0.032,2.165,151,77,4,60,87,167.0,5.5
438,2018/11/12,22:37:27.4,CENTRAL EAST PACIFIC RIS,-3.11,-103.43,10.0,C201811122237A,24,-3.130,0.103,3.020,0.214,0.422,0.542,0.024,0.022,0.025,0.071,0.071,0.022,3.159,8,41,-94,193,49,-87.0,5.6
439,2018/11/14,21:21:51.2,NEAR EAST COAST OF KAMCH,55.58,162.04,58.7,C201811142121A,25,1.630,-2.240,0.615,0.357,0.498,-0.680,0.014,0.011,0.012,0.013,0.012,0.01,2.140,278,43,121,59,55,65.0,6.2
440,2018/11/14,23:01:21.2,"SULAWESI, INDONESIA     ",-2.91,119.43,8.7,C201811142301A,24,-1.280,1.310,-0.027,0.740,0.846,1.880,0.036,0.030,0.038,0.104,0.113,0.027,2.329,90,42,-36,209,67,-126.0,5.5
441,2018/11/15,20:02:22.0,SOUTH SANDWICH ISLANDS R,-56.78,-25.39,10.0,C201811152002A,25,3.960,-0.141,-3.820,-0.402,2.500,1.380,0.020,0.015,0.017,0.049,0.055,0.013,4.838,156,30,81,347,61,95.0,6.4
442,2018/11/15,23:09:01.0,SOUTHERN EAST PACIFIC RI,-56.24,-122.04,10.0,C201811152309A,25,-0.245,1.450,-1.210,-0.349,-0.483,2.990,0.014,0.016,0.015,0.039,0.038,0.013,3.322,282,81,3,192,87,171.0,6.3
443,2018/11/16,03:26:55.3,SOLOMON ISLANDS         ,-10.53,163.13,10.6,C201811160326B,25,-1.450,1.380,0.064,0.206,-0.270,1.280,0.011,0.010,0.012,0.029,0.032,0.01,1.872,39,48,-119,258,49,-61.0,6.1
444,2018/11/17,13:18:00.4,NORTH ATLANTIC OCEAN    ,15.56,-50.00,10.0,C201811171318A,24,-1.340,2.060,-0.719,-0.691,-0.468,0.540,0.026,0.022,0.028,0.061,0.075,0.023,1.977,283,38,-54,61,60,-115.0,5.5
445,2018/11/18,20:25:46.0,FIJI ISLANDS REGION     ,-17.90,-178.90,533.6,C201811182025A,26,-0.161,1.530,-1.370,0.786,-0.542,0.312,0.005,0.007,0.007,0.006,0.006,0.007,1.764,39,57,-177,308,88,-33.0,6.8
446,2018/11/20,06:38:07.3,NEAR COAST OF NORTHERN P,-9.83,-78.53,56.0,C201811200638A,24,-1.530,-0.090,1.620,-0.065,0.381,-0.768,0.020,0.022,0.028,0.016,0.025,0.02,1.766,335,39,-96,163,51,-85.0,5.4
447,2018/11/20,19:09:48.3,"KYUSHU, JAPAN           ",30.41,130.07,118.3,C201811201909A,24,0.972,-0.220,-0.752,0.377,2.560,-0.282,0.031,0.032,0.038,0.021,0.025,0.033,2.746,212,10,112,9,80,86.0,5.6
448,2018/11/21,18:21:43.9,SOUTHERN ALASKA         ,59.97,-153.31,145.5,C201811211821A,24,0.967,-2.900,1.930,0.371,1.270,1.030,0.029,0.040,0.040,0.030,0.025,0.034,3.056,322,66,156,62,69,26.0,5.6
449,2018/11/22,16:07:05.4,PACIFIC-ANTARCTIC RIDGE ,-54.16,-137.48,10.0,C201811221607A,25,-0.022,0.712,-0.690,0.036,0.048,0.583,0.006,0.008,0.007,0.014,0.014,0.007,0.914,115,86,1,25,89,176.0,5.9
450,2018/11/23,10:51:59.8,SOUTH SANDWICH ISLANDS R,-56.26,-26.99,82.8,C201811231051A,24,-0.464,2.540,-2.080,-2.010,1.610,0.616,0.038,0.040,0.043,0.027,0.028,0.038,3.537,220,43,-173,125,85,-48.0,5.6
451,2018/11/24,15:42:00.8,TONGA ISLANDS           ,-21.12,-175.54,10.0,C201811241542A,24,2.350,-0.834,-1.510,-0.151,-0.092,0.466,0.022,0.023,0.026,0.054,0.060,0.02,2.054,330,45,85,156,45,95.0,5.5
452,2018/11/24,23:42:39.3,OFF W. COAST OF S. ISLAN,-47.93,165.46,10.0,C201811242342A,24,-0.138,1.180,-1.040,0.327,-0.657,5.980,0.040,0.047,0.044,0.112,0.108,0.035,6.127,275,84,-4,5,86,-174.0,5.8
453,2018/11/25,03:40:51.0,CARIBBEAN SEA           ,13.16,-81.16,10.0,C201811250340A,25,-0.078,-0.780,0.858,0.221,-0.101,0.917,0.007,0.006,0.007,0.017,0.018,0.006,1.255,249,82,-8,340,82,-172.0,6.0
454,2018/11/25,06:14:29.7,"KERMADEC ISLANDS, NEW ZE",-29.16,-177.09,37.5,C201811250614A,24,3.300,0.157,-3.460,0.282,1.360,-0.869,0.042,0.033,0.032,0.030,0.031,0.027,3.746,193,34,91,12,56,89.0,5.6
455,2018/11/25,16:37:31.4,IRAN-IRAQ BORDER REGION ,34.30,45.74,10.0,C201811251637A,25,0.348,2.510,-2.860,0.370,-1.100,1.510,0.016,0.018,0.020,0.054,0.065,0.016,3.252,32,77,-170,299,80,-13.0,6.3
456,2018/11/25,20:56:36.2,CARIBBEAN SEA           ,13.17,-81.03,10.0,C201811252056A,24,-0.309,-2.130,2.440,0.578,0.131,2.880,0.033,0.030,0.038,0.084,0.096,0.029,3.726,341,81,-178,251,88,-9.0,5.6
457,2018/11/25,23:57:25.0,TAIWAN REGION           ,23.41,118.60,12.6,C201811252357A,24,-0.974,1.670,-0.700,-0.462,-0.919,-5.820,0.050,0.047,0.055,0.097,0.111,0.047,6.050,85,80,-173,354,83,-10.0,5.8
458,2018/11/27,02:45:32.5,FIJI ISLANDS REGION     ,-17.89,-178.57,568.4,C201811270245A,24,-1.630,3.200,-1.570,3.260,-1.590,1.980,0.051,0.074,0.085,0.072,0.081,0.073,4.975,32,39,-160,287,78,-52.0,5.7
459,2018/11/27,05:37:59.6,REVILLA GIGEDO ISLANDS R,19.35,-108.37,10.0,C201811270537A,24,-0.656,-2.340,2.990,0.049,0.788,-1.730,0.034,0.031,0.038,0.091,0.106,0.03,3.259,298,78,178,28,88,12.0,5.6
460,2018/11/27,09:22:16.8,SOLOMON ISLANDS         ,-7.07,154.75,10.0,C201811270922A,23,5.650,-2.920,-2.740,3.310,-1.790,2.680,0.144,0.101,0.104,0.281,0.264,0.075,6.728,322,29,104,126,62,82.0,5.2
461,2018/11/27,12:03:28.0,NORTH OF ASCENSION ISLAN,-1.03,-13.66,10.0,C201811271203A,24,-0.513,2.440,-1.930,-0.178,1.180,-4.270,0.048,0.050,0.052,0.103,0.117,0.044,4.949,257,76,-177,166,87,-14.0,5.7
462,2018/11/27,15:41:20.0,SOUTHEAST OF LOYALTY ISL,-21.34,171.34,10.0,C201811271541A,24,-0.416,4.780,-4.360,0.391,-0.202,1.530,0.042,0.044,0.048,0.082,0.079,0.038,4.839,36,85,180,126,90,5.0,5.7
463,2018/11/27,19:34:46.0,NORTH ATLANTIC OCEAN    ,15.58,-49.90,10.0,C201811271934A,24,-1.560,2.190,-0.635,-0.975,-0.601,0.643,0.024,0.022,0.026,0.057,0.069,0.022,2.284,278,34,-59,63,62,-109.0,5.5
464,2018/11/28,02:23:24.5,"HOKKAIDO, JAPAN REGION  ",41.35,143.27,10.0,C201811280223A,24,1.580,-2.240,0.663,0.369,-0.577,-0.395,0.025,0.020,0.028,0.054,0.064,0.021,2.117,237,47,52,106,55,124.0,5.5
465,2018/11/29,20:21:44.8,"NORTHERN SUMATRA, INDONE",0.26,97.04,8.8,C201811292021A,24,-4.540,1.430,3.110,2.150,-0.905,-3.060,0.043,0.035,0.039,0.111,0.102,0.03,5.540,158,36,-65,309,58,-107.0,5.8
466,2018/11/30,17:29:28.9,SOUTHERN ALASKA         ,61.34,-149.94,40.9,C201811301729A,26,-3.910,-0.526,4.430,0.499,2.470,0.771,0.021,0.017,0.017,0.025,0.026,0.012,4.923,7,30,-93,190,60,-88.0,7.1
467,2018/12/01,13:27:21.5,BANDA SEA               ,-7.40,128.71,140.6,C201812011327A,25,5.670,-2.570,-3.100,1.230,1.100,3.400,0.022,0.027,0.029,0.020,0.022,0.023,6.202,333,47,113,121,47,67.0,6.5
468,2018/12/01,23:55:24.1,OFF COAST OF CENTRAL CHI,-33.94,-72.35,10.0,C201812012355A,24,1.640,0.080,-1.720,-0.065,-2.770,-0.190,0.030,0.019,0.025,0.053,0.114,0.016,3.246,10,16,98,182,74,88.0,5.6
469,2018/12/02,22:32:48.5,SOUTHEAST OF LOYALTY ISL,-21.28,171.44,10.0,C201812022232A,24,-0.296,2.720,-2.420,0.094,-0.299,-0.231,0.031,0.034,0.033,0.089,0.087,0.029,2.602,48,83,-176,317,86,-7.0,5.5
470,2018/12/02,23:13:53.2,SOUTHWEST OF AFRICA     ,-52.56,18.05,10.0,C201812022313A,24,-2.670,2.580,0.087,0.242,0.389,-0.491,0.031,0.029,0.029,0.097,0.114,0.026,2.710,110,44,-77,272,47,-102.0,5.6
471,2018/12/03,14:00:07.5,BANDA SEA               ,-7.37,128.75,130.9,C201812031400A,24,2.380,-1.720,-0.657,0.707,0.251,1.350,0.023,0.031,0.032,0.025,0.025,0.028,2.628,319,42,112,110,52,71.0,5.5
472,2018/12/04,06:20:32.0,SOUTHERN EAST PACIFIC RI,-55.75,-123.75,10.0,C201812040620A,24,-0.062,1.570,-1.510,-0.117,-0.303,2.200,0.033,0.034,0.031,0.055,0.054,0.03,2.705,288,83,0,197,90,173.0,5.6
473,2018/12/04,06:52:59.6,NORTHERN MOLUCCA SEA    ,2.32,126.83,50.7,C201812040652A,24,2.060,0.351,-2.410,-0.289,-1.160,-0.432,0.044,0.031,0.034,0.043,0.049,0.028,2.564,5,31,84,192,59,93.0,5.5
474,2018/12/05,04:18:08.4,SOUTHEAST OF LOYALTY ISL,-21.97,169.45,10.0,C201812050418A,27,-2.440,1.340,1.100,-1.030,0.039,-1.190,0.010,0.006,0.006,0.055,0.055,0.004,2.633,325,37,-69,119,56,-106.0,7.5
475,2018/12/05,06:43:04.1,SOUTHEAST OF LOYALTY ISL,-22.05,169.67,10.0,C201812050643A,26,1.230,-0.562,-0.672,0.198,-0.483,0.571,0.019,0.012,0.012,0.025,0.024,0.008,1.317,311,34,78,145,56,98.0,6.7
476,2018/12/05,15:40:11.2,SOUTHEAST OF LOYALTY ISL,-21.79,169.24,10.0,C201812051540A,24,-1.440,0.563,0.876,0.083,0.153,-0.745,0.023,0.025,0.021,0.070,0.070,0.017,1.471,314,44,-99,147,47,-81.0,5.4
477,2018/12/05,21:32:19.9,SOUTHEAST OF LOYALTY ISL,-21.77,169.73,10.0,C201812052132A,24,1.460,-0.426,-1.040,0.270,-0.621,0.850,0.024,0.020,0.020,0.031,0.030,0.015,1.691,319,34,81,150,57,96.0,5.4
478,2018/12/06,01:02:46.1,"SUMBAWA REGION, INDONESI",-8.54,116.04,10.0,C201812060102A,24,1.450,-1.800,0.351,-1.280,-0.701,-0.049,0.026,0.020,0.022,0.045,0.049,0.016,2.202,110,29,127,250,67,72.0,5.5
479,2018/12/06,23:26:59.7,SOUTHEAST OF LOYALTY ISL,-22.36,169.62,10.0,C201812062326A,25,-0.818,0.437,0.381,0.406,-0.167,-0.519,0.006,0.005,0.005,0.013,0.011,0.005,0.980,145,33,-72,303,58,-102.0,5.9
480,2018/12/09,16:20:13.5,"VANCOUVER ISLAND, CANADA",49.04,-128.84,10.0,C201812091620A,24,-0.324,-1.650,1.970,0.035,0.135,-0.774,0.025,0.024,0.026,0.046,0.044,0.022,1.973,303,86,180,33,90,4.0,5.5
481,2018/12/11,02:26:32.7,SOUTH SANDWICH ISLANDS R,-58.60,-26.47,164.7,C201812110226A,26,0.456,1.900,-2.360,0.638,5.040,1.660,0.023,0.016,0.017,0.015,0.016,0.013,5.662,112,25,10,13,86,115.0,7.1
482,2018/12/12,13:14:00.4,PACIFIC-ANTARCTIC RIDGE ,-56.01,-127.81,10.0,C201812121314A,25,-0.282,2.630,-2.350,0.226,0.119,2.840,0.023,0.026,0.024,0.053,0.054,0.023,3.785,111,87,2,21,88,177.0,6.3
